Customer,Country,Region,Segment,Salesperson,Emp ID,Order ID,Order Date,Required Date,Shipped Date,Shipper,Product Name,Unit Price,Quantity,Subtotal,Profit
Galería del gastrónomo,Spain,Europe,Government,Margaret Peacock,1025,10426,27-Jan-2007,24-Feb-2007,06-Feb-2007,Anywhere Delivery,Gnocchi di nonna Alice,30.4,5,152,91.2
Galería del gastrónomo,Spain,Europe,Government,Margaret Peacock,1025,10426,27-Jan-2007,24-Feb-2007,06-Feb-2007,OnTime Carriers,Wimmers gute Semmelknödel,26.6,7,186.2,111.72
Galería del gastrónomo,Spain,Europe,Government,Nancy Davolio,1035,10928,05-Mar-2007,02-Apr-2007,18-Mar-2007,Speedy Shipping,Zaanse koeken,9.5,5,47.5,28.5
Galería del gastrónomo,Spain,Europe,Government,Nancy Davolio,1035,10928,05-Mar-2007,02-Apr-2007,18-Mar-2007,Global Shippers,Lakkalikööri,18,5,90,54
Godos Cocina Típica,Spain,Europe,Government,Andrew Fuller,1005,11009,08-Apr-2007,06-May-2007,10-Apr-2007,Anywhere Delivery,Guaraná Fantástica,4.5,12,54,32.4
Godos Cocina Típica,Spain,Europe,Government,Andrew Fuller,1005,11009,08-Apr-2007,06-May-2007,10-Apr-2007,OnTime Carriers,Inlagd Sill,19,18,342,205.2
Godos Cocina Típica,Spain,Europe,Government,Andrew Fuller,1005,11009,08-Apr-2007,06-May-2007,10-Apr-2007,Speedy Shipping,Camembert Pierrot,34,9,306,183.6
Godos Cocina Típica,Spain,Europe,Government,Janet Leverling,1015,10911,26-Feb-2007,26-Mar-2007,05-Mar-2007,OnTime Carriers,Chai,18,10,180,108
Godos Cocina Típica,Spain,Europe,Government,Janet Leverling,1015,10911,26-Feb-2007,26-Mar-2007,05-Mar-2007,OnTime Carriers,Alice Mutton,39,12,468,280.8
Godos Cocina Típica,Spain,Europe,Government,Janet Leverling,1015,10911,26-Feb-2007,26-Mar-2007,05-Mar-2007,OnTime Carriers,Laughing Lumberjack Lager,14,15,210,126
Godos Cocina Típica,Spain,Europe,Government,Janet Leverling,1015,10948,13-Mar-2007,10-Apr-2007,19-Mar-2007,Global Shippers,Valkoinen suklaa,16.25,9,146.25,87.75
Godos Cocina Típica,Spain,Europe,Government,Janet Leverling,1015,10948,13-Mar-2007,10-Apr-2007,19-Mar-2007,Anywhere Delivery,Manjimup Dried Apples,53,40,2120,1272
Godos Cocina Típica,Spain,Europe,Government,Janet Leverling,1015,10948,13-Mar-2007,10-Apr-2007,19-Mar-2007,Speedy Shipping,Pâté chinois,24,4,96,57.6
Godos Cocina Típica,Spain,Europe,Government,Margaret Peacock,1025,10629,12-Aug-2007,09-Sep-2007,20-Aug-2007,Global Shippers,Thüringer Rostbratwurst,123.79,20,2475.8,1485.48
Godos Cocina Típica,Spain,Europe,Government,Margaret Peacock,1025,10629,12-Aug-2007,09-Sep-2007,20-Aug-2007,Speedy Shipping,Wimmers gute Semmelknödel,33.25,9,299.25,179.55
Godos Cocina Típica,Spain,Europe,Government,Nancy Davolio,1035,10888,16-Feb-2007,16-Mar-2007,23-Feb-2007,Global Shippers,Chang,19,20,380,228
Godos Cocina Típica,Spain,Europe,Government,Nancy Davolio,1035,10888,16-Feb-2007,16-Mar-2007,23-Feb-2007,OnTime Carriers,Scottish Longbreads,12.5,18,225,135
Godos Cocina Típica,Spain,Europe,Government,Robert King,1040,11037,21-Apr-2007,19-May-2007,27-Apr-2007,Anywhere Delivery,Outback Lager,15,4,60,36
Godos Cocina Típica,Spain,Europe,Government,Robert King,1040,10550,28-May-2007,25-Jun-2007,06-Jun-2007,Global Shippers,Alice Mutton,39,8,312,187.2
Godos Cocina Típica,Spain,Europe,Government,Robert King,1040,10550,28-May-2007,25-Jun-2007,06-Jun-2007,Global Shippers,Teatime Chocolate Biscuits,9.2,10,92,55.2
Godos Cocina Típica,Spain,Europe,Government,Robert King,1040,10550,28-May-2007,25-Jun-2007,06-Jun-2007,OnTime Carriers,Sir Rodney's Scones,10,6,60,36
Godos Cocina Típica,Spain,Europe,Government,Robert King,1040,10550,28-May-2007,25-Jun-2007,06-Jun-2007,Anywhere Delivery,Sirop d'érable,28.5,10,285,171
Godos Cocina Típica,Spain,Europe,Government,Robert King,1040,10303,11-Sep-2007,09-Oct-2007,18-Sep-2007,OnTime Carriers,Boston Crab Meat,14.7,40,588,352.8
Godos Cocina Típica,Spain,Europe,Government,Robert King,1040,10303,11-Sep-2007,09-Oct-2007,18-Sep-2007,Anywhere Delivery,Louisiana Fiery Hot Pepper Sauce,16.8,30,504,302.4
Godos Cocina Típica,Spain,Europe,Government,Robert King,1040,10303,11-Sep-2007,09-Oct-2007,18-Sep-2007,OnTime Carriers,Scottish Longbreads,10,15,150,90
Godos Cocina Típica,Spain,Europe,Government,Steven Buchanan,1045,10872,05-Feb-2007,05-Mar-2007,09-Feb-2007,Speedy Shipping,Pâté chinois,24,10,240,144
Godos Cocina Típica,Spain,Europe,Government,Steven Buchanan,1045,10872,05-Feb-2007,05-Mar-2007,09-Feb-2007,Speedy Shipping,Tarte au sucre,49.3,20,986,591.6
Godos Cocina Típica,Spain,Europe,Government,Steven Buchanan,1045,10872,05-Feb-2007,05-Mar-2007,09-Feb-2007,OnTime Carriers,Wimmers gute Semmelknödel,33.25,15,498.75,299.25
Godos Cocina Típica,Spain,Europe,Government,Steven Buchanan,1045,10872,05-Feb-2007,05-Mar-2007,09-Feb-2007,Anywhere Delivery,Louisiana Fiery Hot Pepper Sauce,21.05,21,442.05,265.23
Godos Cocina Típica,Spain,Europe,Government,Steven Buchanan,1045,10874,06-Feb-2007,06-Mar-2007,11-Feb-2007,Anywhere Delivery,Ikura,31,10,310,186
Gourmet Lanchonetes,Brazil,South America,Mid-market,Andrew Fuller,1005,10734,07-Nov-2007,05-Dec-2007,12-Nov-2007,OnTime Carriers,Grandma's Boysenberry Spread,25,30,750,450
Gourmet Lanchonetes,Brazil,South America,Mid-market,Andrew Fuller,1005,10734,07-Nov-2007,05-Dec-2007,12-Nov-2007,Anywhere Delivery,Nord-Ost Matjeshering,25.89,15,388.35,233.01
Gourmet Lanchonetes,Brazil,South America,Mid-market,Andrew Fuller,1005,10734,07-Nov-2007,05-Dec-2007,12-Nov-2007,Global Shippers,Lakkalikööri,18,20,360,216
Gourmet Lanchonetes,Brazil,South America,Mid-market,Janet Leverling,1015,11049,24-Apr-2007,22-May-2007,04-May-2007,Global Shippers,Chang,19,10,190,114
Gourmet Lanchonetes,Brazil,South America,Mid-market,Janet Leverling,1015,11049,24-Apr-2007,22-May-2007,04-May-2007,Anywhere Delivery,Queso Manchego La Pastora,38,4,152,91.2
Gourmet Lanchonetes,Brazil,South America,Mid-market,Margaret Peacock,1025,10652,01-Sep-2007,29-Sep-2007,08-Sep-2007,Speedy Shipping,Nord-Ost Matjeshering,25.89,2,51.78,31.068
Gourmet Lanchonetes,Brazil,South America,Mid-market,Margaret Peacock,1025,10652,01-Sep-2007,29-Sep-2007,08-Sep-2007,Speedy Shipping,Singaporean Hokkien Fried Mee,14,20,280,168
Gourmet Lanchonetes,Brazil,South America,Mid-market,Margaret Peacock,1025,10685,29-Sep-2007,13-Oct-2007,03-Oct-2007,Global Shippers,Ikura,31,20,620,372
Gourmet Lanchonetes,Brazil,South America,Mid-market,Margaret Peacock,1025,10685,29-Sep-2007,13-Oct-2007,03-Oct-2007,Global Shippers,Jack's New England Clam Chowder,9.65,4,38.6,23.16
Gourmet Lanchonetes,Brazil,South America,Mid-market,Margaret Peacock,1025,10685,29-Sep-2007,13-Oct-2007,03-Oct-2007,OnTime Carriers,Zaanse koeken,9.5,15,142.5,85.5
Gourmet Lanchonetes,Brazil,South America,Mid-market,Michael Suyama,1030,10423,23-Jan-2007,06-Feb-2007,24-Feb-2007,OnTime Carriers,Gorgonzola Telino,10,14,140,84
Gourmet Lanchonetes,Brazil,South America,Mid-market,Michael Suyama,1030,10423,23-Jan-2007,06-Feb-2007,24-Feb-2007,Speedy Shipping,Raclette Courdavault,44,20,880,528
Gourmet Lanchonetes,Brazil,South America,Mid-market,Michael Suyama,1030,10959,18-Mar-2007,29-Apr-2007,23-Mar-2007,Speedy Shipping,Rhönbräu Klosterbier,7.75,20,155,93
Gourmet Lanchonetes,Brazil,South America,Mid-market,Michael Suyama,1030,10790,22-Dec-2007,19-Jan-2007,26-Dec-2007,OnTime Carriers,Uncle Bob's Organic Dried Pears,30,3,90,54
Gourmet Lanchonetes,Brazil,South America,Mid-market,Michael Suyama,1030,10790,22-Dec-2007,19-Jan-2007,26-Dec-2007,Global Shippers,Gnocchi di nonna Alice,38,20,760,456
Gourmet Lanchonetes,Brazil,South America,Mid-market,Nancy Davolio,1035,10709,17-Oct-2007,14-Nov-2007,20-Nov-2007,OnTime Carriers,Northwoods Cranberry Sauce,40,40,1600,960
Gourmet Lanchonetes,Brazil,South America,Mid-market,Nancy Davolio,1035,10709,17-Oct-2007,14-Nov-2007,20-Nov-2007,OnTime Carriers,Manjimup Dried Apples,53,28,1484,890.4
Gourmet Lanchonetes,Brazil,South America,Mid-market,Nancy Davolio,1035,10709,17-Oct-2007,14-Nov-2007,20-Nov-2007,Anywhere Delivery,Camembert Pierrot,34,10,340,204
Gourmet Lanchonetes,Brazil,South America,Mid-market,Robert King,1040,10777,15-Dec-2007,29-Dec-2007,21-Jan-2007,Speedy Shipping,Singaporean Hokkien Fried Mee,14,20,280,168
Great Lakes Food Market,USA,North America,Mid-market,Janet Leverling,1015,10936,09-Mar-2007,06-Apr-2007,18-Mar-2007,Speedy Shipping,Inlagd Sill,19,30,570,342
Great Lakes Food Market,USA,North America,Mid-market,Janet Leverling,1015,11006,07-Apr-2007,05-May-2007,15-Apr-2007,Global Shippers,Chai,18,8,144,86.4
Great Lakes Food Market,USA,North America,Mid-market,Janet Leverling,1015,11006,07-Apr-2007,05-May-2007,15-Apr-2007,Speedy Shipping,Thüringer Rostbratwurst,123.79,2,247.58,148.548
Great Lakes Food Market,USA,North America,Mid-market,Janet Leverling,1015,10681,25-Sep-2007,23-Oct-2007,30-Sep-2007,OnTime Carriers,Teatime Chocolate Biscuits,9.2,30,276,165.6
Great Lakes Food Market,USA,North America,Mid-market,Janet Leverling,1015,10681,25-Sep-2007,23-Oct-2007,30-Sep-2007,Speedy Shipping,Sir Rodney's Scones,10,12,120,72
Great Lakes Food Market,USA,North America,Mid-market,Janet Leverling,1015,10681,25-Sep-2007,23-Oct-2007,30-Sep-2007,Anywhere Delivery,Wimmers gute Semmelknödel,33.25,28,931,558.6
Great Lakes Food Market,USA,North America,Mid-market,Laura Callahan,1020,10589,04-Jul-2007,01-Aug-2007,14-Jul-2007,Speedy Shipping,Steeleye Stout,18,4,72,43.2
Great Lakes Food Market,USA,North America,Mid-market,Margaret Peacock,1025,10816,06-Jan-2007,03-Feb-2007,04-Feb-2007,OnTime Carriers,Côte de Blaye,263.5,30,7905,4743
Great Lakes Food Market,USA,North America,Mid-market,Margaret Peacock,1025,10816,06-Jan-2007,03-Feb-2007,04-Feb-2007,Global Shippers,Tarte au sucre,49.3,20,986,591.6
Great Lakes Food Market,USA,North America,Mid-market,Margaret Peacock,1025,10617,31-Jul-2007,28-Aug-2007,04-Aug-2007,OnTime Carriers,Raclette Courdavault,55,30,1650,990
Great Lakes Food Market,USA,North America,Mid-market,Margaret Peacock,1025,11040,22-Apr-2007,20-May-2007,,OnTime Carriers,Sir Rodney's Scones,10,20,200,120
Great Lakes Food Market,USA,North America,Mid-market,Margaret Peacock,1025,11061,30-Apr-2007,11-Jun-2007,,Speedy Shipping,Camembert Pierrot,34,15,510,306
Great Lakes Food Market,USA,North America,Mid-market,Michael Suyama,1030,10528,06-May-2007,20-May-2007,09-May-2007,Global Shippers,Queso Cabrales,21,3,63,37.8
Great Lakes Food Market,USA,North America,Mid-market,Michael Suyama,1030,10528,06-May-2007,20-May-2007,09-May-2007,Anywhere Delivery,Geitost,2.5,8,20,12
Great Lakes Food Market,USA,North America,Mid-market,Michael Suyama,1030,10528,06-May-2007,20-May-2007,09-May-2007,Global Shippers,Mozzarella di Giovanni,34.8,9,313.2,187.92
Great Lakes Food Market,USA,North America,Mid-market,Michael Suyama,1030,10656,04-Sep-2007,02-Oct-2007,10-Sep-2007,Speedy Shipping,Tofu,23.25,3,69.75,41.85
Great Lakes Food Market,USA,North America,Mid-market,Michael Suyama,1030,10656,04-Sep-2007,02-Oct-2007,10-Sep-2007,Global Shippers,Gula Malacca,19.45,28,544.6,326.76
Great Lakes Food Market,USA,North America,Mid-market,Michael Suyama,1030,10656,04-Sep-2007,02-Oct-2007,10-Sep-2007,Anywhere Delivery,Zaanse koeken,9.5,6,57,34.2
Great Lakes Food Market,USA,North America,Mid-market,Nancy Davolio,1035,10616,31-Jul-2007,28-Aug-2007,05-Aug-2007,OnTime Carriers,Côte de Blaye,263.5,15,3952.5,2371.5
Great Lakes Food Market,USA,North America,Mid-market,Nancy Davolio,1035,10616,31-Jul-2007,28-Aug-2007,05-Aug-2007,Speedy Shipping,Gnocchi di nonna Alice,38,14,532,319.2
Great Lakes Food Market,USA,North America,Mid-market,Nancy Davolio,1035,10616,31-Jul-2007,28-Aug-2007,05-Aug-2007,Speedy Shipping,Outback Lager,15,15,225,135
Great Lakes Food Market,USA,North America,Mid-market,Nancy Davolio,1035,10616,31-Jul-2007,28-Aug-2007,05-Aug-2007,OnTime Carriers,Fløtemysost,21.5,15,322.5,193.5
GROSELLA-Restaurante,Venezuela,South America,Channel Partners,Laura Callahan,1020,10268,30-Jul-2007,27-Aug-2007,02-Aug-2007,Speedy Shipping,Thüringer Rostbratwurst,99,10,990,594
GROSELLA-Restaurante,Venezuela,South America,Channel Partners,Laura Callahan,1020,10268,30-Jul-2007,27-Aug-2007,02-Aug-2007,Speedy Shipping,Mozzarella di Giovanni,27.8,4,111.2,66.72
GROSELLA-Restaurante,Venezuela,South America,Channel Partners,Nancy Davolio,1035,10785,18-Dec-2007,15-Jan-2007,24-Dec-2007,Global Shippers,Ikura,31,10,310,186
GROSELLA-Restaurante,Venezuela,South America,Channel Partners,Nancy Davolio,1035,10785,18-Dec-2007,15-Jan-2007,24-Dec-2007,Speedy Shipping,Rhönbräu Klosterbier,7.75,10,77.5,46.5
Hanari Carnes,Brazil,South America,Mid-market,Andrew Fuller,1005,10541,19-May-2007,16-Jun-2007,29-May-2007,Global Shippers,Guaraná Fantástica,4.5,35,157.5,94.5
Hanari Carnes,Brazil,South America,Mid-market,Andrew Fuller,1005,10541,19-May-2007,16-Jun-2007,29-May-2007,Global Shippers,Côte de Blaye,263.5,4,1054,632.4
Hanari Carnes,Brazil,South America,Mid-market,Andrew Fuller,1005,10541,19-May-2007,16-Jun-2007,29-May-2007,OnTime Carriers,Louisiana Fiery Hot Pepper Sauce,21.05,36,757.8,454.68
Hanari Carnes,Brazil,South America,Mid-market,Andrew Fuller,1005,10541,19-May-2007,16-Jun-2007,29-May-2007,Global Shippers,Fløtemysost,21.5,9,193.5,116.1
Hanari Carnes,Brazil,South America,Mid-market,Anne Dodsworth,1010,11022,14-Apr-2007,12-May-2007,04-May-2007,OnTime Carriers,Teatime Chocolate Biscuits,9.2,35,322,193.2
Hanari Carnes,Brazil,South America,Mid-market,Anne Dodsworth,1010,11022,14-Apr-2007,12-May-2007,04-May-2007,Global Shippers,Gudbrandsdalsost,36,30,1080,648
Hanari Carnes,Brazil,South America,Mid-market,Janet Leverling,1015,10903,24-Feb-2007,24-Mar-2007,04-Mar-2007,Anywhere Delivery,Konbu,6,40,240,144
Hanari Carnes,Brazil,South America,Mid-market,Janet Leverling,1015,10903,24-Feb-2007,24-Mar-2007,04-Mar-2007,Speedy Shipping,Louisiana Fiery Hot Pepper Sauce,21.05,21,442.05,265.23
Hanari Carnes,Brazil,South America,Mid-market,Janet Leverling,1015,10903,24-Feb-2007,24-Mar-2007,04-Mar-2007,Global Shippers,Scottish Longbreads,12.5,20,250,150
Hanari Carnes,Brazil,South America,Mid-market,Janet Leverling,1015,10925,04-Mar-2007,01-Apr-2007,13-Mar-2007,OnTime Carriers,Inlagd Sill,19,25,475,285
Hanari Carnes,Brazil,South America,Mid-market,Janet Leverling,1015,10925,04-Mar-2007,01-Apr-2007,13-Mar-2007,Global Shippers,Filo Mix,7,12,84,50.4
Hanari Carnes,Brazil,South America,Mid-market,Janet Leverling,1015,11052,27-Apr-2007,25-May-2007,01-May-2007,OnTime Carriers,Ipoh Coffee,46,30,1380,828
Hanari Carnes,Brazil,South America,Mid-market,Janet Leverling,1015,11052,27-Apr-2007,25-May-2007,01-May-2007,OnTime Carriers,Sirop d'érable,28.5,10,285,171
Hanari Carnes,Brazil,South America,Mid-market,Janet Leverling,1015,10253,10-Jul-2007,24-Jul-2007,16-Jul-2007,Speedy Shipping,Gorgonzola Telino,10,20,200,120
Hanari Carnes,Brazil,South America,Mid-market,Janet Leverling,1015,10253,10-Jul-2007,24-Jul-2007,16-Jul-2007,Speedy Shipping,Chartreuse verte,14.4,42,604.8,362.88
Hanari Carnes,Brazil,South America,Mid-market,Janet Leverling,1015,10253,10-Jul-2007,24-Jul-2007,16-Jul-2007,Global Shippers,Maxilaku,16,40,640,384
Hanari Carnes,Brazil,South America,Mid-market,Laura Callahan,1020,10770,09-Dec-2007,06-Jan-2007,17-Dec-2007,Global Shippers,Queso Cabrales,21,15,315,189
Hanari Carnes,Brazil,South America,Mid-market,Margaret Peacock,1025,10250,08-Jul-2007,05-Aug-2007,12-Jul-2007,OnTime Carriers,Jack's New England Clam Chowder,7.7,10,77,46.2
Hanari Carnes,Brazil,South America,Mid-market,Margaret Peacock,1025,10250,08-Jul-2007,05-Aug-2007,12-Jul-2007,Anywhere Delivery,Manjimup Dried Apples,42.4,35,1484,890.4
Hanari Carnes,Brazil,South America,Mid-market,Margaret Peacock,1025,10250,08-Jul-2007,05-Aug-2007,12-Jul-2007,Anywhere Delivery,Louisiana Fiery Hot Pepper Sauce,16.8,15,252,151.2
Hanari Carnes,Brazil,South America,Mid-market,Margaret Peacock,1025,10645,26-Aug-2007,23-Sep-2007,02-Sep-2007,Speedy Shipping,Carnarvon Tigers,62.5,20,1250,750
Hanari Carnes,Brazil,South America,Mid-market,Margaret Peacock,1025,10645,26-Aug-2007,23-Sep-2007,02-Sep-2007,Anywhere Delivery,Inlagd Sill,19,15,285,171
Hanari Carnes,Brazil,South America,Mid-market,Margaret Peacock,1025,10783,18-Dec-2007,15-Jan-2007,19-Dec-2007,OnTime Carriers,Gorgonzola Telino,12.5,10,125,75
Hanari Carnes,Brazil,South America,Mid-market,Margaret Peacock,1025,10783,18-Dec-2007,15-Jan-2007,19-Dec-2007,Global Shippers,Côte de Blaye,263.5,5,1317.5,790.5
Hanari Carnes,Brazil,South America,Mid-market,Nancy Davolio,1035,10886,13-Feb-2007,13-Mar-2007,02-Mar-2007,Global Shippers,Ikura,31,70,2170,1302
Hanari Carnes,Brazil,South America,Mid-market,Nancy Davolio,1035,10886,13-Feb-2007,13-Mar-2007,02-Mar-2007,Anywhere Delivery,Gorgonzola Telino,12.5,35,437.5,262.5
Hanari Carnes,Brazil,South America,Mid-market,Nancy Davolio,1035,10886,13-Feb-2007,13-Mar-2007,02-Mar-2007,OnTime Carriers,Original Frankfurter grüne Soße,13,40,520,312
Hanari Carnes,Brazil,South America,Mid-market,Nancy Davolio,1035,10981,27-Mar-2007,24-Apr-2007,02-Apr-2007,OnTime Carriers,Côte de Blaye,263.5,60,15810,9486
Hanari Carnes,Brazil,South America,Mid-market,Nancy Davolio,1035,10690,02-Oct-2007,30-Oct-2007,03-Oct-2007,Global Shippers,Gnocchi di nonna Alice,38,20,760,456
Hanari Carnes,Brazil,South America,Mid-market,Nancy Davolio,1035,10690,02-Oct-2007,30-Oct-2007,03-Oct-2007,Anywhere Delivery,Original Frankfurter grüne Soße,13,30,390,234
Hanari Carnes,Brazil,South America,Mid-market,Steven Buchanan,1045,10922,03-Mar-2007,31-Mar-2007,05-Mar-2007,Speedy Shipping,Alice Mutton,39,15,585,351
Hanari Carnes,Brazil,South America,Mid-market,Steven Buchanan,1045,10922,03-Mar-2007,31-Mar-2007,05-Mar-2007,Speedy Shipping,Guaraná Fantástica,4.5,35,157.5,94.5
HILARIÓN-Abastos,Venezuela,South America,Small Business,Andrew Fuller,1005,10552,29-May-2007,26-Jun-2007,05-Jun-2007,Global Shippers,Gudbrandsdalsost,36,18,648,388.8
HILARIÓN-Abastos,Venezuela,South America,Small Business,Andrew Fuller,1005,10552,29-May-2007,26-Jun-2007,05-Jun-2007,Global Shippers,Rhönbräu Klosterbier,7.75,30,232.5,139.5
HILARIÓN-Abastos,Venezuela,South America,Small Business,Anne Dodsworth,1010,10705,15-Oct-2007,12-Nov-2007,18-Nov-2007,Anywhere Delivery,Gorgonzola Telino,12.5,20,250,150
HILARIÓN-Abastos,Venezuela,South America,Small Business,Anne Dodsworth,1010,10705,15-Oct-2007,12-Nov-2007,18-Nov-2007,Global Shippers,Mascarpone Fabioli,32,4,128,76.8
HILARIÓN-Abastos,Venezuela,South America,Small Business,Janet Leverling,1015,10796,25-Dec-2007,22-Jan-2007,14-Jan-2007,OnTime Carriers,Gumbär Gummibärchen,31.23,21,655.83,393.498
HILARIÓN-Abastos,Venezuela,South America,Small Business,Janet Leverling,1015,10796,25-Dec-2007,22-Jan-2007,14-Jan-2007,Global Shippers,Gula Malacca,19.45,10,194.5,116.7
HILARIÓN-Abastos,Venezuela,South America,Small Business,Janet Leverling,1015,10796,25-Dec-2007,22-Jan-2007,14-Jan-2007,Global Shippers,Wimmers gute Semmelknödel,33.25,35,1163.75,698.25
HILARIÓN-Abastos,Venezuela,South America,Small Business,Janet Leverling,1015,10796,25-Dec-2007,22-Jan-2007,14-Jan-2007,Anywhere Delivery,Gudbrandsdalsost,36,24,864,518.4
HILARIÓN-Abastos,Venezuela,South America,Small Business,Janet Leverling,1015,10960,19-Mar-2007,02-Apr-2007,08-Apr-2007,Global Shippers,Guaraná Fantástica,4.5,10,45,27
HILARIÓN-Abastos,Venezuela,South America,Small Business,Janet Leverling,1015,10960,19-Mar-2007,02-Apr-2007,08-Apr-2007,OnTime Carriers,Jack's New England Clam Chowder,9.65,24,231.6,138.96
HILARIÓN-Abastos,Venezuela,South America,Small Business,Laura Callahan,1020,10476,17-Mar-2007,14-Apr-2007,24-Mar-2007,Speedy Shipping,Pâté chinois,19.2,2,38.4,23.04
HILARIÓN-Abastos,Venezuela,South America,Small Business,Laura Callahan,1020,10476,17-Mar-2007,14-Apr-2007,24-Mar-2007,Anywhere Delivery,Outback Lager,12,12,144,86.4
HILARIÓN-Abastos,Venezuela,South America,Small Business,Laura Callahan,1020,10957,18-Mar-2007,15-Apr-2007,27-Mar-2007,Anywhere Delivery,Nord-Ost Matjeshering,25.89,30,776.7,466.02
HILARIÓN-Abastos,Venezuela,South America,Small Business,Laura Callahan,1020,10957,18-Mar-2007,15-Apr-2007,27-Mar-2007,Anywhere Delivery,Steeleye Stout,18,40,720,432
HILARIÓN-Abastos,Venezuela,South America,Small Business,Laura Callahan,1020,10957,18-Mar-2007,15-Apr-2007,27-Mar-2007,OnTime Carriers,Wimmers gute Semmelknödel,33.25,8,266,159.6
HILARIÓN-Abastos,Venezuela,South America,Small Business,Laura Callahan,1020,10498,07-Apr-2007,05-May-2007,11-Apr-2007,Speedy Shipping,Guaraná Fantástica,4.5,14,63,37.8
HILARIÓN-Abastos,Venezuela,South America,Small Business,Laura Callahan,1020,10498,07-Apr-2007,05-May-2007,11-Apr-2007,Speedy Shipping,Boston Crab Meat,18.4,5,92,55.2
HILARIÓN-Abastos,Venezuela,South America,Small Business,Laura Callahan,1020,10498,07-Apr-2007,05-May-2007,11-Apr-2007,Global Shippers,Singaporean Hokkien Fried Mee,14,30,420,252
HILARIÓN-Abastos,Venezuela,South America,Small Business,Margaret Peacock,1025,10863,02-Feb-2007,02-Mar-2007,17-Feb-2007,OnTime Carriers,Chai,18,20,360,216
HILARIÓN-Abastos,Venezuela,South America,Small Business,Margaret Peacock,1025,10863,02-Feb-2007,02-Mar-2007,17-Feb-2007,Speedy Shipping,Escargots de Bourgogne,13.25,12,159,95.4
HILARIÓN-Abastos,Venezuela,South America,Small Business,Margaret Peacock,1025,10901,23-Feb-2007,23-Mar-2007,26-Feb-2007,Global Shippers,Jack's New England Clam Chowder,9.65,30,289.5,173.7
HILARIÓN-Abastos,Venezuela,South America,Small Business,Margaret Peacock,1025,10901,23-Feb-2007,23-Mar-2007,26-Feb-2007,OnTime Carriers,Fløtemysost,21.5,30,645,387
HILARIÓN-Abastos,Venezuela,South America,Small Business,Margaret Peacock,1025,10257,16-Jul-2007,13-Aug-2007,22-Jul-2007,OnTime Carriers,Schoggi Schokolade,35.1,25,877.5,526.5
HILARIÓN-Abastos,Venezuela,South America,Small Business,Margaret Peacock,1025,10257,16-Jul-2007,13-Aug-2007,22-Jul-2007,OnTime Carriers,Chartreuse verte,14.4,6,86.4,51.84
